Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,Loan_Purpose,Policy_Code_Group,Year,Quarter,Risk_Score_Bin
6000.0,2009-05-19, ,738.0,10.3,217xx,MD,10,0.0,,Standard Decline,2009,2,700-800
25000.0,2009-05-19,Student Loan,683.0,13.15,900xx,CA,2,0.0,student loan,Standard Decline,2009,2,600-700
5000.0,2009-05-19,school,687.0,11.04,600xx,IL,2,0.0,school,Standard Decline,2009,2,600-700
10000.0,2009-05-21,FHA Home down payment,688.0,17.4,300xx,GA,3,0.0,fha home down payment,Standard Decline,2009,2,600-700
5000.0,2009-05-21,Loan,699.0,12.59,945xx,CA,8,0.0,loan,Standard Decline,2009,2,600-700
8000.0,2009-05-22, ,744.0,14.04,805xx,CO,4,0.0,,Standard Decline,2009,2,700-800
20000.0,2009-05-27,lending loan,713.0,25.87,080xx,NJ,3,0.0,lending loan,Standard Decline,2009,2,700-800
5000.0,2009-05-27,College Loan,687.0,3.93,082xx,NJ,6,0.0,college loan,Standard Decline,2009,2,600-700
25000.0,2009-05-28,Starting a Home Based Business,695.0,27.44,601xx,IL,9,0.0,starting a home based business,Standard Decline,2009,2,600-700
10000.0,2009-06-01, ,705.0,1.23,117xx,NY,3,0.0,,Standard Decline,2009,2,700-800
10000.0,2009-06-01, ,765.0,26.63,085xx,NJ,2,0.0,,Standard Decline,2009,2,700-800
16000.0,2009-06-01, ,734.0,26.91,326xx,FL,2,0.0,,Standard Decline,2009,2,700-800
14092.23,2009-06-02, ,755.0,19.46,220xx,VA,6,0.0,,Standard Decline,2009,2,700-800
25000.0,2009-06-02,Would like to consolidate credit cards,707.0,28.94,601xx,IL,2,0.0,would like to consolidate credit cards,Standard Decline,2009,2,700-800
5000.0,2009-06-02,Paying for child care,687.0,21.97,064xx,CT,3,0.0,paying for child care,Standard Decline,2009,2,600-700
15000.0,2009-06-03,Profitable Caterer Needs Equip. Upgrade!,689.0,9.9,926xx,CA,8,0.0,profitable caterer needs equip. upgrade!,Standard Decline,2009,2,600-700
6380.0,2009-06-05, ,707.0,27.22,658xx,MO,7,0.0,,Standard Decline,2009,2,700-800
10000.0,2009-06-05, ,719.0,10.23,076xx,NJ,2,0.0,,Standard Decline,2009,2,700-800
10000.0,2009-06-06,Student loan,745.0,7.5,235xx,VA,2,0.0,student loan,Standard Decline,2009,2,700-800
15000.0,2009-06-08,Basement Overhaul.,760.0,11.95,431xx,OH,5,0.0,basement overhaul.,Standard Decline,2009,2,700-800
20000.0,2009-06-12, ,698.0,0.0,294xx,SC,10,0.0,,Standard Decline,2009,2,600-700
25000.0,2009-06-14,Home Remodel Money Needed,700.0,9.53,802xx,CO,3,0.0,home remodel money needed,Standard Decline,2009,2,600-700
22000.0,2009-06-16, ,720.0,20.97,804xx,CO,6,0.0,,Standard Decline,2009,2,700-800
20000.0,2009-06-16, ,714.0,0.38,391xx,MS,7,0.0,,Standard Decline,2009,2,700-800
15000.0,2009-06-17,Business start up,755.0,0.16,341xx,FL,8,0.0,business start up,Standard Decline,2009,2,700-800
17000.0,2009-06-19,Derrick-LAU,695.0,26.44,681xx,MO,2,0.0,derrick-lau,Standard Decline,2009,2,600-700
25000.0,2009-06-20,Paying off Credit Cards & 1 car,693.0,16.33,236xx,VA,3,0.0,paying off credit cards & 1 car,Standard Decline,2009,2,600-700
8000.0,2009-06-20,Helpful Loan,695.0,21.21,085xx,NJ,7,0.0,helpful loan,Standard Decline,2009,2,600-700
3000.0,2009-06-20, ,725.0,16.8,958xx,CA,5,0.0,,Standard Decline,2009,2,700-800
10000.0,2009-06-24,Remodeling ,733.0,0.48,021xx,MA,3,0.0,remodeling,Standard Decline,2009,2,700-800
25000.0,2009-06-24,Need Help Consolidating Debt,739.0,25.72,945xx,CA,10,0.0,need help consolidating debt,Standard Decline,2009,2,700-800
8500.0,2009-06-28,purchase atv,681.0,21.79,610xx,IL,10,0.0,purchase atv,Standard Decline,2009,2,600-700
18000.0,2009-07-01, ,727.0,26.97,331xx,FL,2,0.0,,Standard Decline,2009,3,700-800
10000.0,2009-07-03,Auto Recovery Bussiness,719.0,25.59,765xx,TX,2,0.0,auto recovery bussiness,Standard Decline,2009,3,700-800
6000.0,2009-07-03,car,710.0,18.9,937xx,CA,3,0.0,car,Standard Decline,2009,3,700-800
1000.0,2009-07-05,Credit Diversification Loan,803.0,0.7,021xx,MA,2,0.0,credit diversification loan,Standard Decline,2009,3,>800
10000.0,2009-07-06,Home improvement,787.0,25.35,574xx,SD,10,0.0,Home Improvement,Standard Decline,2009,3,700-800
4500.0,2009-07-06,mcc,796.0,12.53,145xx,NY,4,0.0,mcc,Standard Decline,2009,3,700-800
8500.0,2009-07-07,Looking to make one monthly payment,705.0,27.66,215xx,MD,4,0.0,looking to make one monthly payment,Standard Decline,2009,3,700-800
8000.0,2009-07-08, ,685.0,28.95,261xx,WV,2,0.0,,Standard Decline,2009,3,600-700
2000.0,2009-07-08, ,690.0,10.26,482xx,MI,3,0.0,,Standard Decline,2009,3,600-700
18000.0,2009-07-10,Purchase income property,729.0,1.51,302xx,GA,10,0.0,purchase income property,Standard Decline,2009,3,700-800
6500.0,2009-07-10, ,732.0,14.24,919xx,CA,5,0.0,,Standard Decline,2009,3,700-800
15000.0,2009-07-10,last hope,707.0,22.01,939xx,CA,3,0.0,last hope,Standard Decline,2009,3,700-800
6500.0,2009-07-12,Fall 2009 Tuition,680.0,8.36,073xx,NJ,2,0.0,fall 2009 tuition,Standard Decline,2009,3,600-700
3425.0,2009-07-13,Private Student Loan,719.0,0.0,233xx,VA,3,0.0,private student loan,Standard Decline,2009,3,700-800
5000.0,2009-07-14,Personal Loan,687.0,25.16,902xx,CA,5,0.0,personal loan,Standard Decline,2009,3,600-700
10000.0,2009-07-14, ,722.0,8.04,023xx,MA,2,0.0,,Standard Decline,2009,3,700-800
25000.0,2009-07-15,Consolidate,715.0,7.8,303xx,GA,10,0.0,consolidate,Standard Decline,2009,3,700-800
14000.0,2009-07-18,Loan for lower rate on credit debt,800.0,28.22,070xx,NJ,2,0.0,loan for lower rate on credit debt,Standard Decline,2009,3,700-800
6000.0,2009-07-20, ,682.0,26.73,532xx,WI,10,0.0,,Standard Decline,2009,3,600-700
20000.0,2009-07-20,working capital/startup,801.0,1.84,992xx,WA,8,0.0,working capital/startup,Standard Decline,2009,3,>800
15000.0,2009-07-21, ,712.0,11.41,293xx,SC,10,0.0,,Standard Decline,2009,3,700-800
10000.0,2009-07-22, ,680.0,5.83,770xx,TX,4,0.0,,Standard Decline,2009,3,600-700
7000.0,2009-07-25,Loan Request,704.0,27.67,925xx,CA,3,0.0,loan request,Standard Decline,2009,3,700-800
4000.0,2009-07-27,motorcycle,688.0,11.48,917xx,CA,2,0.0,motorcycle,Standard Decline,2009,3,600-700
15000.0,2009-07-27, ,744.0,25.4,065xx,CT,3,0.0,,Standard Decline,2009,3,700-800
20000.0,2009-07-29, ,727.0,28.15,821xx,WY,3,0.0,,Standard Decline,2009,3,700-800
20000.0,2009-08-01,tanning salon,701.0,0.23,156xx,PA,9,0.0,tanning salon,Standard Decline,2009,3,700-800
4600.0,2009-08-03, ,688.0,27.88,194xx,PA,10,0.0,,Standard Decline,2009,3,600-700
20000.0,2009-08-06,Sundance Solar expansion,709.0,13.26,032xx,NH,10,0.0,sundance solar expansion,Standard Decline,2009,3,700-800
1000.0,2009-08-06,HELP FOR FUTURE HISTORY AND MUSIC TEACHE,682.0,10.72,331xx,FL,10,0.0,help for future history and music teache,Standard Decline,2009,3,600-700
10000.0,2009-08-09, ,690.0,0.37,922xx,CA,10,0.0,,Standard Decline,2009,3,600-700
20000.0,2009-08-09,Business Loan Request,700.0,18.22,300xx,GA,3,0.0,business loan request,Standard Decline,2009,3,600-700
16800.0,2009-08-10, ,737.0,0.5,906xx,CA,2,0.0,,Standard Decline,2009,3,700-800
15000.0,2009-08-11,shipping company,732.0,13.32,117xx,NY,4,0.0,shipping company,Standard Decline,2009,3,700-800
9500.0,2009-08-11,HD Camera upgrade,722.0,21.17,067xx,CT,8,0.0,hd camera upgrade,Standard Decline,2009,3,700-800
11000.0,2009-08-11,Home down payment ,774.0,17.29,024xx,MA,10,0.0,home down payment,Standard Decline,2009,3,700-800
9000.0,2009-08-15,Paying back 401k loan to avoid taxes,703.0,9.74,972xx,OR,9,0.0,paying back 401k loan to avoid taxes,Standard Decline,2009,3,700-800
1500.0,2009-08-15,LSAT Prep Course Loan,693.0,9.85,941xx,CA,3,0.0,lsat prep course loan,Standard Decline,2009,3,600-700
2200.0,2009-08-17, ,778.0,0.9,630xx,MO,4,0.0,,Standard Decline,2009,3,700-800
7500.0,2009-08-17,Consolidate,686.0,18.41,070xx,NJ,10,0.0,consolidate,Standard Decline,2009,3,600-700
7000.0,2009-08-17,Advanta Loan,700.0,28.38,131xx,NY,10,0.0,advanta loan,Standard Decline,2009,3,600-700
15000.0,2009-08-17, ,705.0,10.62,850xx,AZ,5,0.0,,Standard Decline,2009,3,700-800
16000.0,2009-08-19, ,694.0,0.74,760xx,TX,3,0.0,,Standard Decline,2009,3,600-700
20000.0,2009-08-19,Credit cards ,736.0,25.29,201xx,VA,10,0.0,credit cards,Standard Decline,2009,3,700-800
15000.0,2009-08-20,Funding my dream,769.0,1.33,919xx,CA,10,0.0,funding my dream,Standard Decline,2009,3,700-800
15000.0,2009-08-21,kims loan,708.0,11.92,120xx,NY,9,0.0,kims loan,Standard Decline,2009,3,700-800
3000.0,2009-08-22, ,704.0,6.5,085xx,NJ,2,0.0,,Standard Decline,2009,3,700-800
15000.0,2009-08-22,The perils of credit cards and youth,724.0,24.0,920xx,CA,4,0.0,the perils of credit cards and youth,Standard Decline,2009,3,700-800
4500.0,2009-08-24,Paying for my son's education,791.0,0.89,326xx,FL,10,0.0,paying for my son's education,Standard Decline,2009,3,700-800
15000.0,2009-08-25,Debt,734.0,13.74,940xx,CA,4,0.0,debt,Standard Decline,2009,3,700-800
20000.0,2009-08-25,Debt Consolodation,694.0,19.86,333xx,FL,3,0.0,debt consolodation,Standard Decline,2009,3,600-700
21500.0,2009-08-25, ,711.0,29.81,782xx,TX,6,0.0,,Standard Decline,2009,3,700-800
20000.0,2009-08-26,to buy a home,690.0,14.88,983xx,WA,10,0.0,to buy a home,Standard Decline,2009,3,600-700
10000.0,2009-08-26,To Purchase a investment property! ,688.0,26.64,064xx,CT,3,0.0,to purchase a investment property!,Standard Decline,2009,3,600-700
9600.0,2009-08-27,Consolidation,708.0,27.2,328xx,FL,3,0.0,consolidation,Standard Decline,2009,3,700-800
20000.0,2009-08-31,New Business,713.0,13.75,907xx,CA,3,0.0,new business,Standard Decline,2009,3,700-800
3000.0,2009-09-05,medical help,750.0,8.96,300xx,GA,7,0.0,medical help,Standard Decline,2009,3,700-800
12000.0,2009-09-06,Personal,688.0,2.91,945xx,CA,2,0.0,personal,Standard Decline,2009,3,600-700
18000.0,2009-09-08,rosenberger loan,729.0,28.77,257xx,WV,2,0.0,rosenberger loan,Standard Decline,2009,3,700-800
5000.0,2009-09-10,airline oparations amnager,784.0,8.6,072xx,NJ,3,0.0,airline oparations amnager,Standard Decline,2009,3,700-800
5000.0,2009-09-11, ,698.0,0.0,294xx,SC,10,0.0,,Standard Decline,2009,3,600-700
4000.0,2009-09-12, ,687.0,0.64,941xx,CA,4,0.0,,Standard Decline,2009,3,600-700
18000.0,2009-09-12,Consolidating ,731.0,19.68,085xx,NJ,5,0.0,consolidating,Standard Decline,2009,3,700-800
12500.0,2009-09-12,Property Enhancements,797.0,0.94,103xx,NY,3,0.0,property enhancements,Standard Decline,2009,3,700-800
10000.0,2009-09-12,Home Improvement,808.0,8.9,959xx,CA,2,0.0,Home Improvement,Standard Decline,2009,3,>800
20000.0,2009-09-12,staff expansion,723.0,18.96,327xx,FL,4,0.0,staff expansion,Standard Decline,2009,3,700-800
16000.0,2009-09-13, ,704.0,3.81,128xx,NY,3,0.0,,Standard Decline,2009,3,700-800
15000.0,2009-09-14, ,696.0,0.21,022xx,MA,3,0.0,,Standard Decline,2009,3,600-700
2000.0,2009-09-15,single dad wants to go to college,802.0,0.28,902xx,CA,9,0.0,single dad wants to go to college,Standard Decline,2009,3,>800
6500.0,2009-09-15,Home Owner Good Crdt scores Consolidates,696.0,3.08,601xx,IL,3,0.0,home owner good crdt scores consolidates,Standard Decline,2009,3,600-700
25000.0,2009-09-21,Old Red English Bulldogs Kennel Inc,686.0,6.53,294xx,SC,10,0.0,old red english bulldogs kennel inc,Standard Decline,2009,3,600-700
25000.0,2009-09-21,gym,695.0,0.0,100xx,NY,10,0.0,gym,Standard Decline,2009,3,600-700
9000.0,2009-09-22, ,731.0,27.2,403xx,KY,10,0.0,,Standard Decline,2009,3,700-800
30000.0,2009-09-22, ,705.0,27.03,103xx,NY,10,0.0,,Standard Decline,2009,3,700-800
12000.0,2009-09-24, ,718.0,15.24,926xx,CA,2,0.0,,Standard Decline,2009,3,700-800
15000.0,2009-09-25,Home Improvement Loan,685.0,0.68,912xx,CA,2,0.0,home improvement loan,Standard Decline,2009,3,600-700
25000.0,2009-09-28,emvb,742.0,1.31,193xx,PA,6,0.0,emvb,Standard Decline,2009,3,700-800
25000.0,2009-09-28,refinancing credit cards at better rate,689.0,18.7,017xx,MA,7,0.0,refinancing credit cards at better rate,Standard Decline,2009,3,600-700
30000.0,2009-09-29, ,708.0,23.31,125xx,NY,10,0.0,,Standard Decline,2009,3,700-800
4000.0,2009-09-30,Job promotion with more travel required.,698.0,4.93,852xx,AZ,2,0.0,job promotion with more travel required.,Standard Decline,2009,3,600-700
25000.0,2009-10-01,getting married,682.0,19.63,912xx,CA,5,0.0,getting married,Standard Decline,2009,4,600-700
15000.0,2009-10-05,job relocation,696.0,23.97,806xx,CO,10,0.0,job relocation,Standard Decline,2009,4,600-700
15000.0,2009-10-05,Consolidate credit card debt.,714.0,26.78,972xx,OR,8,0.0,consolidate credit card debt.,Standard Decline,2009,4,700-800
4750.0,2009-10-06,Bridge Loan - Switching Jobs,690.0,5.02,100xx,NY,2,0.0,bridge loan - switching jobs,Standard Decline,2009,4,600-700
5000.0,2009-10-07, ,737.0,0.0,354xx,AL,2,0.0,,Standard Decline,2009,4,700-800
15000.0,2009-10-08,debt_consolidation,714.0,29.43,212xx,MD,3,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
20000.0,2009-10-08, ,759.0,29.95,112xx,NY,4,0.0,,Standard Decline,2009,4,700-800
20000.0,2009-10-11,Home Improvement on the Go,763.0,2.36,117xx,NY,10,0.0,home improvement on the go,Standard Decline,2009,4,700-800
25000.0,2009-10-12,Help me help you...debt consolidation,698.0,13.62,109xx,NY,7,0.0,help me help you...debt consolidation,Standard Decline,2009,4,600-700
11000.0,2009-10-12,credit_card,773.0,12.2,781xx,TX,3,0.0,Credit Card,Standard Decline,2009,4,700-800
12000.0,2009-10-13,credit_card,808.0,7.91,195xx,PA,9,0.0,Credit Card,Standard Decline,2009,4,>800
5000.0,2009-10-14, ,726.0,6.72,208xx,MD,8,0.0,,Standard Decline,2009,4,700-800
10000.0,2009-10-14, ,744.0,0.23,606xx,IL,2,0.0,,Standard Decline,2009,4,700-800
21000.0,2009-10-15,other,709.0,0.33,606xx,IL,4,0.0,Other,Standard Decline,2009,4,700-800
15000.0,2009-10-16,other,701.0,29.12,317xx,GA,10,0.0,Other,Standard Decline,2009,4,700-800
25000.0,2009-10-17,debt_consolidation,705.0,29.31,190xx,PA,3,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
19500.0,2009-10-19,Consolidation,707.0,27.0,481xx,MI,10,0.0,consolidation,Standard Decline,2009,4,700-800
20000.0,2009-10-20,Debt Consolidation,682.0,19.61,109xx,NY,2,0.0,Debt Consolidation,Standard Decline,2009,4,600-700
30000.0,2009-10-21, ,716.0,25.39,330xx,FL,7,0.0,,Standard Decline,2009,4,700-800
4000.0,2009-10-21, ,685.0,15.0,405xx,KY,4,0.0,,Standard Decline,2009,4,600-700
4000.0,2009-10-22, ,763.0,0.0,310xx,GA,2,0.0,,Standard Decline,2009,4,700-800
15000.0,2009-10-23,debt_consolidation,732.0,18.31,977xx,OR,3,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
5000.0,2009-10-23,Close credit cards with high rates,692.0,21.15,801xx,CO,2,0.0,close credit cards with high rates,Standard Decline,2009,4,600-700
13830.0,2009-10-23, ,680.0,25.62,331xx,FL,2,0.0,,Standard Decline,2009,4,600-700
25000.0,2009-10-24,small_business,691.0,5.73,913xx,CA,5,0.0,small_business,Standard Decline,2009,4,600-700
3000.0,2009-10-25, ,683.0,9.98,575xx,SD,2,0.0,,Standard Decline,2009,4,600-700
10000.0,2009-10-26,home_improvement,692.0,29.49,088xx,NJ,3,0.0,Home Improvement,Standard Decline,2009,4,600-700
22000.0,2009-10-26, ,753.0,27.65,530xx,WI,10,0.0,,Standard Decline,2009,4,700-800
5000.0,2009-10-28, ,691.0,8.78,191xx,PA,9,0.0,,Standard Decline,2009,4,600-700
25000.0,2009-10-28,I really need that extra fund for my kids,776.0,3.24,906xx,CA,3,0.0,i really need that extra fund for my kids,Standard Decline,2009,4,700-800
15000.0,2009-10-28,debt_consolidation,715.0,26.6,234xx,VA,2,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
30000.0,2009-10-28, ,700.0,12.44,600xx,IL,10,0.0,,Standard Decline,2009,4,600-700
15000.0,2009-10-28,debt_consolidation,702.0,26.6,300xx,GA,5,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
12000.0,2009-10-29,debt_consolidation,804.0,5.22,030xx,NH,4,0.0,Debt Consolidation,Standard Decline,2009,4,>800
15000.0,2009-10-30, ,703.0,27.01,323xx,FL,2,0.0,,Standard Decline,2009,4,700-800
15000.0,2009-10-31,ronshell,718.0,12.34,891xx,NV,9,0.0,ronshell,Standard Decline,2009,4,700-800
30000.0,2009-11-03, ,730.0,25.31,333xx,FL,4,0.0,,Standard Decline,2009,4,700-800
25000.0,2009-11-03,Bussines Loan,768.0,11.93,331xx,FL,4,0.0,bussines loan,Standard Decline,2009,4,700-800
6000.0,2009-11-03, ,680.0,7.76,119xx,NY,10,0.0,,Standard Decline,2009,4,600-700
4000.0,2009-11-05,car,786.0,29.53,020xx,MA,5,0.0,car,Standard Decline,2009,4,700-800
19000.0,2009-11-05,Fresh Start,705.0,17.13,152xx,PA,5,0.0,fresh start,Standard Decline,2009,4,700-800
15000.0,2009-11-05,Personal Loan,707.0,2.69,927xx,CA,3,0.0,personal loan,Standard Decline,2009,4,700-800
28524.54,2009-11-10, ,701.0,28.65,179xx,PA,10,0.0,,Standard Decline,2009,4,700-800
15000.0,2009-11-11, ,696.0,5.58,260xx,WV,10,0.0,,Standard Decline,2009,4,600-700
13125.0,2009-11-16,debt_consolidation,733.0,29.83,365xx,AL,10,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
2700.0,2009-11-17, ,721.0,26.19,917xx,CA,2,0.0,,Standard Decline,2009,4,700-800
8500.0,2009-11-18, ,798.0,0.0,330xx,FL,2,0.0,,Standard Decline,2009,4,700-800
25000.0,2009-11-18,small_business,742.0,25.65,086xx,NJ,2,0.0,small_business,Standard Decline,2009,4,700-800
25000.0,2009-11-22, ,718.0,27.32,016xx,MA,10,0.0,,Standard Decline,2009,4,700-800
30000.0,2009-11-23, ,765.0,26.98,600xx,IL,5,0.0,,Standard Decline,2009,4,700-800
18000.0,2009-11-24, ,706.0,21.54,363xx,AL,10,0.0,,Standard Decline,2009,4,700-800
25000.0,2009-11-25,Great credit history/no risk,734.0,15.03,057xx,VT,10,0.0,great credit history/no risk,Standard Decline,2009,4,700-800
24000.0,2009-11-25,Loan for business expansion,728.0,7.01,328xx,FL,10,0.0,loan for business expansion,Standard Decline,2009,4,700-800
25000.0,2009-11-25,credit_card,684.0,11.0,432xx,OH,9,0.0,Credit Card,Standard Decline,2009,4,600-700
2500.0,2009-11-25,better things,684.0,24.55,891xx,NV,3,0.0,better things,Standard Decline,2009,4,600-700
13500.0,2009-11-27, ,753.0,25.82,313xx,GA,2,0.0,,Standard Decline,2009,4,700-800
14000.0,2009-11-27,debt_consolidation,723.0,14.31,337xx,FL,3,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
15000.0,2009-11-30, ,709.0,26.96,147xx,NY,10,0.0,,Standard Decline,2009,4,700-800
3000.0,2009-12-02, ,732.0,29.94,146xx,NY,9,0.0,,Standard Decline,2009,4,700-800
20000.0,2009-12-03, ,715.0,26.03,207xx,MD,5,0.0,,Standard Decline,2009,4,700-800
15000.0,2009-12-04, ,703.0,10.1,294xx,SC,10,0.0,,Standard Decline,2009,4,700-800
9000.0,2009-12-04,credit_card,736.0,25.98,531xx,WI,6,0.0,Credit Card,Standard Decline,2009,4,700-800
10000.0,2009-12-04, ,709.0,0.0,958xx,CA,5,0.0,,Standard Decline,2009,4,700-800
10000.0,2009-12-04, ,691.0,26.26,156xx,PA,8,0.0,,Standard Decline,2009,4,600-700
1500.0,2009-12-04, ,729.0,0.26,809xx,CO,2,0.0,,Standard Decline,2009,4,700-800
20000.0,2009-12-04,HOME REPAIRS,736.0,12.58,900xx,CA,5,0.0,home repairs,Standard Decline,2009,4,700-800
2200.0,2009-12-05,car,695.0,22.97,626xx,IL,3,0.0,car,Standard Decline,2009,4,600-700
15000.0,2009-12-06,home_improvement,761.0,15.79,916xx,CA,4,0.0,Home Improvement,Standard Decline,2009,4,700-800
25000.0,2009-12-06, ,682.0,14.4,967xx,HI,10,0.0,,Standard Decline,2009,4,600-700
4500.0,2009-12-06, ,752.0,13.91,199xx,DE,3,0.0,,Standard Decline,2009,4,700-800
7500.0,2009-12-07,home_improvement,766.0,8.04,105xx,NY,2,0.0,Home Improvement,Standard Decline,2009,4,700-800
5000.0,2009-12-07,major_purchase,688.0,6.06,532xx,WI,7,0.0,major_purchase,Standard Decline,2009,4,600-700
3000.0,2009-12-10,medical,773.0,28.64,361xx,AL,3,0.0,medical,Standard Decline,2009,4,700-800
25000.0,2009-12-10,small_business,767.0,0.72,112xx,NY,4,0.0,small_business,Standard Decline,2009,4,700-800
20000.0,2009-12-10,house,717.0,28.82,495xx,MI,4,0.0,house,Standard Decline,2009,4,700-800
21000.0,2009-12-11, ,745.0,20.55,117xx,NY,3,0.0,,Standard Decline,2009,4,700-800
1000.0,2009-12-12,other,690.0,11.18,347xx,FL,3,0.0,Other,Standard Decline,2009,4,600-700
9000.0,2009-12-13,CC Debt,713.0,20.51,925xx,CA,7,0.0,cc debt,Standard Decline,2009,4,700-800
25000.0,2009-12-13, ,682.0,27.43,430xx,OH,5,0.0,,Standard Decline,2009,4,600-700
4500.0,2009-12-13,debt_consolidation,693.0,9.87,020xx,MA,3,0.0,Debt Consolidation,Standard Decline,2009,4,600-700
25000.0,2009-12-14, ,711.0,16.71,114xx,NY,4,0.0,,Standard Decline,2009,4,700-800
20000.0,2009-12-14, ,686.0,29.31,077xx,NJ,5,0.0,,Standard Decline,2009,4,600-700
5000.0,2009-12-20,small_business,689.0,29.93,300xx,GA,9,0.0,small_business,Standard Decline,2009,4,600-700
18000.0,2009-12-23, ,779.0,18.66,074xx,NJ,10,0.0,,Standard Decline,2009,4,700-800
5000.0,2009-12-23,debt_consolidation,711.0,28.52,021xx,MA,9,0.0,Debt Consolidation,Standard Decline,2009,4,700-800
15000.0,2009-12-24, ,755.0,19.79,802xx,CO,8,0.0,,Standard Decline,2009,4,700-800
1500.0,2009-12-27, ,686.0,11.97,981xx,WA,4,0.0,,Standard Decline,2009,4,600-700
16000.0,2009-12-28, ,709.0,27.58,123xx,NY,6,0.0,,Standard Decline,2009,4,700-800
3000.0,2009-12-29, ,699.0,20.39,322xx,FL,2,0.0,,Standard Decline,2009,4,600-700
10000.0,2009-12-29,FICO: 771,793.0,1.15,945xx,CA,9,0.0,fico: 771,Standard Decline,2009,4,700-800
13000.0,2010-01-04, ,730.0,3.83,544xx,WI,10,0.0,,Standard Decline,2010,1,700-800
11000.0,2010-01-06, ,727.0,6.77,161xx,PA,3,0.0,,Standard Decline,2010,1,700-800
25000.0,2010-01-06,My Dream Wedding,741.0,1.61,914xx,CA,5,0.0,my dream wedding,Standard Decline,2010,1,700-800
